asignacion_id,calendario_sk,equipo_sk,personal_sk,rol_desempenado,horas_laboradas,id_clave_unica
1480,20260827,53,383,PERFORISTA,12.0,20260827-TICLIO-XRD150U-007-B
1481,20260827,53,240,AYUDANTE 1,12.0,20260827-TICLIO-XRD150U-007-B
1482,20260827,53,98,AYUDANTE 2,12.0,20260827-TICLIO-XRD150U-007-B
1483,20260828,53,222,PERFORISTA,12.0,20260828-TICLIO-XRD150U-007-A
1484,20260828,53,330,AYUDANTE 1,12.0,20260828-TICLIO-XRD150U-007-A
1485,20260828,53,404,AYUDANTE 2,12.0,20260828-TICLIO-XRD150U-007-A
1486,20260828,53,110,PERFORISTA,12.0,20260828-TICLIO-XRD150U-007-B
1487,20260828,53,68,AYUDANTE 1,12.0,20260828-TICLIO-XRD150U-007-B
1488,20260828,53,384,AYUDANTE 2,12.0,20260828-TICLIO-XRD150U-007-B
1489,20260829,53,222,PERFORISTA,12.0,20260829-TICLIO-XRD150U-007-A
1490,20260829,53,330,AYUDANTE 1,12.0,20260829-TICLIO-XRD150U-007-A
1491,20260829,53,404,AYUDANTE 2,12.0,20260829-TICLIO-XRD150U-007-A
1492,20260829,53,110,PERFORISTA,12.0,20260829-TICLIO-XRD150U-007-B
1493,20260829,53,68,AYUDANTE 1,12.0,20260829-TICLIO-XRD150U-007-B
1494,20260829,53,384,AYUDANTE 2,12.0,20260829-TICLIO-XRD150U-007-B
1495,20260830,53,222,PERFORISTA,12.0,20260830-TICLIO-XRD150U-007-A
1496,20260830,53,330,AYUDANTE 1,12.0,20260830-TICLIO-XRD150U-007-A
1497,20260830,53,404,AYUDANTE 2,12.0,20260830-TICLIO-XRD150U-007-A
1498,20260830,53,110,PERFORISTA,12.0,20260830-TICLIO-XRD150U-007-B
1499,20260830,53,68,AYUDANTE 1,12.0,20260830-TICLIO-XRD150U-007-B
1500,20260830,53,384,AYUDANTE 2,12.0,20260830-TICLIO-XRD150U-007-B
1501,20260826,56,125,PERFORISTA,12.0,20260826-YAULIYACU-XRD50USS-003-A
1502,20260826,56,63,AYUDANTE 1,12.0,20260826-YAULIYACU-XRD50USS-003-A
1503,20260826,56,3,AYUDANTE 2,12.0,20260826-YAULIYACU-XRD50USS-003-A
1504,20260826,56,301,PERFORISTA,12.0,20260826-YAULIYACU-XRD50USS-003-B
1505,20260826,56,162,AYUDANTE 1,12.0,20260826-YAULIYACU-XRD50USS-003-B
1506,20260826,56,3,AYUDANTE 2,12.0,20260826-YAULIYACU-XRD50USS-003-B
1507,20260827,56,125,PERFORISTA,12.0,20260827-YAULIYACU-XRD50USS-003-A
1508,20260827,56,63,AYUDANTE 1,12.0,20260827-YAULIYACU-XRD50USS-003-A
1509,20260827,56,3,AYUDANTE 2,12.0,20260827-YAULIYACU-XRD50USS-003-A
1510,20260827,56,301,PERFORISTA,12.0,20260827-YAULIYACU-XRD50USS-003-B
1511,20260827,56,162,AYUDANTE 1,12.0,20260827-YAULIYACU-XRD50USS-003-B
1512,20260827,56,3,AYUDANTE 2,12.0,20260827-YAULIYACU-XRD50USS-003-B
1513,20260828,56,125,PERFORISTA,12.0,20260828-YAULIYACU-XRD50USS-003-A
1514,20260828,56,63,AYUDANTE 1,12.0,20260828-YAULIYACU-XRD50USS-003-A
1515,20260828,56,3,AYUDANTE 2,12.0,20260828-YAULIYACU-XRD50USS-003-A
1516,20260828,56,301,PERFORISTA,12.0,20260828-YAULIYACU-XRD50USS-003-B
1517,20260828,56,162,AYUDANTE 1,12.0,20260828-YAULIYACU-XRD50USS-003-B
1518,20260828,56,3,AYUDANTE 2,12.0,20260828-YAULIYACU-XRD50USS-003-B
1519,20260829,56,125,PERFORISTA,12.0,20260829-YAULIYACU-XRD50USS-003-A
1520,20260829,56,63,AYUDANTE 1,12.0,20260829-YAULIYACU-XRD50USS-003-A
1521,20260829,56,3,AYUDANTE 2,12.0,20260829-YAULIYACU-XRD50USS-003-A
1522,20260829,56,301,PERFORISTA,12.0,20260829-YAULIYACU-XRD50USS-003-B
1523,20260829,56,162,AYUDANTE 1,12.0,20260829-YAULIYACU-XRD50USS-003-B
1524,20260829,56,3,AYUDANTE 2,12.0,20260829-YAULIYACU-XRD50USS-003-B
1525,20260830,56,125,PERFORISTA,12.0,20260830-YAULIYACU-XRD50USS-003-A
1526,20260830,56,63,AYUDANTE 1,12.0,20260830-YAULIYACU-XRD50USS-003-A
1527,20260830,56,3,AYUDANTE 2,12.0,20260830-YAULIYACU-XRD50USS-003-A
1528,20260830,56,301,PERFORISTA,12.0,20260830-YAULIYACU-XRD50USS-003-B
1529,20260830,56,162,AYUDANTE 1,12.0,20260830-YAULIYACU-XRD50USS-003-B
1530,20260830,56,3,AYUDANTE 2,12.0,20260830-YAULIYACU-XRD50USS-003-B
1531,20260826,54,359,PERFORISTA,12.0,20260826-YAULIYACU-XDR50USS-00T-A
1532,20260826,54,368,AYUDANTE 1,12.0,20260826-YAULIYACU-XDR50USS-00T-A
1533,20260826,54,3,AYUDANTE 2,12.0,20260826-YAULIYACU-XDR50USS-00T-A
1534,20260826,54,33,PERFORISTA,12.0,20260826-YAULIYACU-XDR50USS-00T-B
1535,20260826,54,3,AYUDANTE 1,12.0,20260826-YAULIYACU-XDR50USS-00T-B
1536,20260826,54,3,AYUDANTE 2,12.0,20260826-YAULIYACU-XDR50USS-00T-B
1537,20260827,54,359,PERFORISTA,12.0,20260827-YAULIYACU-XDR50USS-00T-A
1538,20260827,54,368,AYUDANTE 1,12.0,20260827-YAULIYACU-XDR50USS-00T-A
1539,20260827,54,3,AYUDANTE 2,12.0,20260827-YAULIYACU-XDR50USS-00T-A
1540,20260827,54,33,PERFORISTA,12.0,20260827-YAULIYACU-XDR50USS-00T-B
1541,20260827,54,3,AYUDANTE 1,12.0,20260827-YAULIYACU-XDR50USS-00T-B
1542,20260827,54,3,AYUDANTE 2,12.0,20260827-YAULIYACU-XDR50USS-00T-B
1543,20260828,54,359,PERFORISTA,12.0,20260828-YAULIYACU-XDR50USS-00T-A
1544,20260828,54,368,AYUDANTE 1,12.0,20260828-YAULIYACU-XDR50USS-00T-A
1545,20260828,54,3,AYUDANTE 2,12.0,20260828-YAULIYACU-XDR50USS-00T-A
1546,20260828,54,33,PERFORISTA,12.0,20260828-YAULIYACU-XDR50USS-00T-B
1547,20260828,54,3,AYUDANTE 1,12.0,20260828-YAULIYACU-XDR50USS-00T-B
1548,20260828,54,3,AYUDANTE 2,12.0,20260828-YAULIYACU-XDR50USS-00T-B
1549,20260829,54,359,PERFORISTA,12.0,20260829-YAULIYACU-XDR50USS-00T-A
1550,20260829,54,368,AYUDANTE 1,12.0,20260829-YAULIYACU-XDR50USS-00T-A
1551,20260829,54,3,AYUDANTE 2,12.0,20260829-YAULIYACU-XDR50USS-00T-A
1552,20260829,54,33,PERFORISTA,12.0,20260829-YAULIYACU-XDR50USS-00T-B
1553,20260829,54,3,AYUDANTE 1,12.0,20260829-YAULIYACU-XDR50USS-00T-B
1554,20260829,54,3,AYUDANTE 2,12.0,20260829-YAULIYACU-XDR50USS-00T-B
1555,20260830,54,359,PERFORISTA,12.0,20260830-YAULIYACU-XDR50USS-00T-A
1556,20260830,54,368,AYUDANTE 1,12.0,20260830-YAULIYACU-XDR50USS-00T-A
1557,20260830,54,3,AYUDANTE 2,12.0,20260830-YAULIYACU-XDR50USS-00T-A
1558,20260830,54,33,PERFORISTA,12.0,20260830-YAULIYACU-XDR50USS-00T-B
1559,20260830,54,3,AYUDANTE 1,12.0,20260830-YAULIYACU-XDR50USS-00T-B
1560,20260830,54,3,AYUDANTE 2,12.0,20260830-YAULIYACU-XDR50USS-00T-B
1561,20260826,55,297,PERFORISTA,12.0,20260826-YAULIYACU-XRD125USS-001-A
1562,20260826,55,247,AYUDANTE 1,12.0,20260826-YAULIYACU-XRD125USS-001-A
1563,20260826,55,223,AYUDANTE 2,12.0,20260826-YAULIYACU-XRD125USS-001-A
1564,20260826,55,269,PERFORISTA,12.0,20260826-YAULIYACU-XRD125USS-001-B
1565,20260826,55,268,AYUDANTE 1,12.0,20260826-YAULIYACU-XRD125USS-001-B
1566,20260826,55,413,AYUDANTE 2,12.0,20260826-YAULIYACU-XRD125USS-001-B
1567,20260827,55,297,PERFORISTA,12.0,20260827-YAULIYACU-XRD125USS-001-A
1568,20260827,55,247,AYUDANTE 1,12.0,20260827-YAULIYACU-XRD125USS-001-A
1569,20260827,55,223,AYUDANTE 2,12.0,20260827-YAULIYACU-XRD125USS-001-A
1570,20260827,55,269,PERFORISTA,12.0,20260827-YAULIYACU-XRD125USS-001-B
1571,20260827,55,268,AYUDANTE 1,12.0,20260827-YAULIYACU-XRD125USS-001-B
1572,20260827,55,413,AYUDANTE 2,12.0,20260827-YAULIYACU-XRD125USS-001-B
1573,20260828,55,297,PERFORISTA,12.0,20260828-YAULIYACU-XRD125USS-001-A
1574,20260828,55,247,AYUDANTE 1,12.0,20260828-YAULIYACU-XRD125USS-001-A
1575,20260828,55,223,AYUDANTE 2,12.0,20260828-YAULIYACU-XRD125USS-001-A
1576,20260828,55,269,PERFORISTA,12.0,20260828-YAULIYACU-XRD125USS-001-B
1577,20260828,55,268,AYUDANTE 1,12.0,20260828-YAULIYACU-XRD125USS-001-B
1578,20260828,55,413,AYUDANTE 2,12.0,20260828-YAULIYACU-XRD125USS-001-B
1579,20260829,55,297,PERFORISTA,12.0,20260829-YAULIYACU-XRD125USS-001-A
1580,20260829,55,247,AYUDANTE 1,12.0,20260829-YAULIYACU-XRD125USS-001-A
1581,20260829,55,223,AYUDANTE 2,12.0,20260829-YAULIYACU-XRD125USS-001-A
1582,20260829,55,269,PERFORISTA,12.0,20260829-YAULIYACU-XRD125USS-001-B
1583,20260829,55,268,AYUDANTE 1,12.0,20260829-YAULIYACU-XRD125USS-001-B
1584,20260829,55,413,AYUDANTE 2,12.0,20260829-YAULIYACU-XRD125USS-001-B
1585,20260830,55,297,PERFORISTA,12.0,20260830-YAULIYACU-XRD125USS-001-A
1586,20260830,55,247,AYUDANTE 1,12.0,20260830-YAULIYACU-XRD125USS-001-A
1587,20260830,55,223,AYUDANTE 2,12.0,20260830-YAULIYACU-XRD125USS-001-A
1588,20260830,55,269,PERFORISTA,12.0,20260830-YAULIYACU-XRD125USS-001-B
1589,20260830,55,268,AYUDANTE 1,12.0,20260830-YAULIYACU-XRD125USS-001-B
1590,20260830,55,413,AYUDANTE 2,12.0,20260830-YAULIYACU-XRD125USS-001-B
1591,20260826,58,160,PERFORISTA,12.0,20260826-YAURICOCHA-XRD150USS-001-A
1592,20260826,58,24,AYUDANTE 1,12.0,20260826-YAURICOCHA-XRD150USS-001-A
1593,20260826,58,106,AYUDANTE 2,12.0,20260826-YAURICOCHA-XRD150USS-001-A
1594,20260826,58,305,PERFORISTA,12.0,20260826-YAURICOCHA-XRD150USS-001-B
1595,20260826,58,132,AYUDANTE 1,12.0,20260826-YAURICOCHA-XRD150USS-001-B
1596,20260826,58,340,AYUDANTE 2,12.0,20260826-YAURICOCHA-XRD150USS-001-B
1597,20260827,58,160,PERFORISTA,12.0,20260827-YAURICOCHA-XRD150USS-001-A
1598,20260827,58,24,AYUDANTE 1,12.0,20260827-YAURICOCHA-XRD150USS-001-A
1599,20260827,58,106,AYUDANTE 2,12.0,20260827-YAURICOCHA-XRD150USS-001-A
1600,20260827,58,132,PERFORISTA,12.0,20260827-YAURICOCHA-XRD150USS-001-B
1601,20260827,58,305,AYUDANTE 1,12.0,20260827-YAURICOCHA-XRD150USS-001-B
1602,20260827,58,340,AYUDANTE 2,12.0,20260827-YAURICOCHA-XRD150USS-001-B
1603,20260828,58,160,PERFORISTA,12.0,20260828-YAURICOCHA-XRD150USS-001-A
1604,20260828,58,198,AYUDANTE 1,12.0,20260828-YAURICOCHA-XRD150USS-001-A
1605,20260828,58,106,AYUDANTE 2,12.0,20260828-YAURICOCHA-XRD150USS-001-A
1606,20260828,58,132,PERFORISTA,12.0,20260828-YAURICOCHA-XRD150USS-001-B
1607,20260828,58,305,AYUDANTE 1,12.0,20260828-YAURICOCHA-XRD150USS-001-B
1608,20260828,58,340,AYUDANTE 2,12.0,20260828-YAURICOCHA-XRD150USS-001-B
1609,20260829,58,160,PERFORISTA,12.0,20260829-YAURICOCHA-XRD150USS-001-A
1610,20260829,58,16,AYUDANTE 1,12.0,20260829-YAURICOCHA-XRD150USS-001-A
1611,20260829,58,106,AYUDANTE 2,12.0,20260829-YAURICOCHA-XRD150USS-001-A
1612,20260829,58,132,PERFORISTA,12.0,20260829-YAURICOCHA-XRD150USS-001-B
1613,20260829,58,305,AYUDANTE 1,12.0,20260829-YAURICOCHA-XRD150USS-001-B
1614,20260829,58,340,AYUDANTE 2,12.0,20260829-YAURICOCHA-XRD150USS-001-B
1615,20260830,58,160,PERFORISTA,12.0,20260830-YAURICOCHA-XRD150USS-001-A
1616,20260830,58,24,AYUDANTE 1,12.0,20260830-YAURICOCHA-XRD150USS-001-A
1617,20260830,58,106,AYUDANTE 2,12.0,20260830-YAURICOCHA-XRD150USS-001-A
1618,20260830,58,132,PERFORISTA,12.0,20260830-YAURICOCHA-XRD150USS-001-B
1619,20260830,58,305,AYUDANTE 1,12.0,20260830-YAURICOCHA-XRD150USS-001-B
1620,20260830,58,340,AYUDANTE 2,12.0,20260830-YAURICOCHA-XRD150USS-001-B
1621,20260826,57,179,PERFORISTA,12.0,20260826-YAURICOCHA-XRD150U-011-A
1622,20260826,57,130,AYUDANTE 1,12.0,20260826-YAURICOCHA-XRD150U-011-A
1623,20260826,57,17,AYUDANTE 2,12.0,20260826-YAURICOCHA-XRD150U-011-A
1624,20260826,57,176,PERFORISTA,12.0,20260826-YAURICOCHA-XRD150U-011-B
1625,20260826,57,9,AYUDANTE 1,12.0,20260826-YAURICOCHA-XRD150U-011-B
1626,20260826,57,44,AYUDANTE 2,12.0,20260826-YAURICOCHA-XRD150U-011-B
1627,20260827,57,248,PERFORISTA,12.0,20260827-YAURICOCHA-XRD150U-011-A
1628,20260827,57,48,AYUDANTE 1,12.0,20260827-YAURICOCHA-XRD150U-011-A
1629,20260827,57,14,AYUDANTE 2,12.0,20260827-YAURICOCHA-XRD150U-011-A
1630,20260827,57,176,PERFORISTA,12.0,20260827-YAURICOCHA-XRD150U-011-B
1631,20260827,57,9,AYUDANTE 1,12.0,20260827-YAURICOCHA-XRD150U-011-B
1632,20260827,57,44,AYUDANTE 2,12.0,20260827-YAURICOCHA-XRD150U-011-B
1633,20260828,57,204,PERFORISTA,12.0,20260828-YAURICOCHA-XRD150U-011-A
1634,20260828,57,48,AYUDANTE 1,12.0,20260828-YAURICOCHA-XRD150U-011-A
1635,20260828,57,147,AYUDANTE 2,12.0,20260828-YAURICOCHA-XRD150U-011-A
1636,20260828,57,176,PERFORISTA,12.0,20260828-YAURICOCHA-XRD150U-011-B
1637,20260828,57,9,AYUDANTE 1,12.0,20260828-YAURICOCHA-XRD150U-011-B
1638,20260828,57,44,AYUDANTE 2,12.0,20260828-YAURICOCHA-XRD150U-011-B
1639,20260829,57,204,PERFORISTA,12.0,20260829-YAURICOCHA-XRD150U-011-A
1640,20260829,57,176,PERFORISTA,12.0,20260829-YAURICOCHA-XRD150U-011-B
1641,20260829,57,9,AYUDANTE 1,12.0,20260829-YAURICOCHA-XRD150U-011-B
1642,20260829,57,44,AYUDANTE 2,12.0,20260829-YAURICOCHA-XRD150U-011-B
1643,20260830,57,204,PERFORISTA,12.0,20260830-YAURICOCHA-XRD150U-011-A
1644,20260830,57,176,PERFORISTA,12.0,20260830-YAURICOCHA-XRD150U-011-B
1645,20260830,57,9,AYUDANTE 1,12.0,20260830-YAURICOCHA-XRD150U-011-B
1646,20260830,57,44,AYUDANTE 2,12.0,20260830-YAURICOCHA-XRD150U-011-B
