ID_CLAVE_UNICA,FECHA,CTR,MAQUINA,TURNO_ESTANDAR,METRAJE_DETALLADO,METRAJE_CONTROL_INTERNO,DIFERENCIA_METRAJE,ESTADO_TURNO
2025-10-22|CONDESTABLE|LM75UFDR-001|B,2025-10-22,CONDESTABLE,LM75UFDR-001,B,0.0,0.0,0.0,COINCIDE OK
2025-10-23|CONDESTABLE|LM75UFDR-001|A,2025-10-23,CONDESTABLE,LM75UFDR-001,A,0.0,0.0,0.0,COINCIDE OK
2025-10-23|CONDESTABLE|LM75UFDR-001|B,2025-10-23,CONDESTABLE,LM75UFDR-001,B,0.0,0.0,0.0,COINCIDE OK
2025-10-24|CONDESTABLE|LM75UFDR-001|A,2025-10-24,CONDESTABLE,LM75UFDR-001,A,0.0,0.0,0.0,COINCIDE OK
2025-10-24|CONDESTABLE|LM75UFDR-001|B,2025-10-24,CONDESTABLE,LM75UFDR-001,B,0.0,0.0,0.0,COINCIDE OK
2025-10-25|CONDESTABLE|LM75UFDR-001|A,2025-10-25,CONDESTABLE,LM75UFDR-001,A,0.0,0.0,0.0,COINCIDE OK
2025-10-25|CONDESTABLE|LM75UFDR-001|B,2025-10-25,CONDESTABLE,LM75UFDR-001,B,0.0,0.0,0.0,COINCIDE OK
2025-10-26|CONDESTABLE|LM75UFDR-001|A,2025-10-26,CONDESTABLE,LM75UFDR-001,A,0.0,0.0,0.0,COINCIDE OK
2025-10-26|CONDESTABLE|LM75UFDR-001|B,2025-10-26,CONDESTABLE,LM75UFDR-001,B,0.0,0.0,0.0,COINCIDE OK
2025-10-26|CUCULI|XRD100ST-001 (2)|A,2025-10-26,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-10-27|CUCULI|XRD100ST-001 (2)|A,2025-10-27,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-10-27|CUCULI|XRD100ST-001 (2)|B,2025-10-27,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-10-28|CUCULI|XRD100ST-001 (2)|A,2025-10-28,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-10-28|CUCULI|XRD100ST-001 (2)|B,2025-10-28,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-10-29|CUCULI|XRD100ST-001 (2)|A,2025-10-29,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-10-29|CUCULI|XRD100ST-001 (2)|B,2025-10-29,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-10-30|CUCULI|XRD100ST-001 (2)|A,2025-10-30,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-10-30|CUCULI|XRD100ST-001 (2)|B,2025-10-30,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-10-31|CUCULI|XRD100ST-001 (2)|A,2025-10-31,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-10-31|CUCULI|XRD100ST-001 (2)|B,2025-10-31,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-01|CUCULI|XRD100ST-001 (2)|A,2025-11-01,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-01|CUCULI|XRD100ST-001 (2)|B,2025-11-01,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-02|CUCULI|XRD100ST-001 (2)|A,2025-11-02,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-02|CUCULI|XRD100ST-001 (2)|B,2025-11-02,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-03|CUCULI|XRD100ST-001 (2)|A,2025-11-03,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-03|CUCULI|XRD100ST-001 (2)|B,2025-11-03,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-04|CUCULI|XRD100ST-001 (2)|A,2025-11-04,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-04|CUCULI|XRD100ST-001 (2)|B,2025-11-04,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-05|CUCULI|XRD100ST-001 (2)|A,2025-11-05,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-05|CUCULI|XRD100ST-001 (2)|B,2025-11-05,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-06|CUCULI|XRD100ST-001 (2)|A,2025-11-06,CUCULI,XRD100ST-001 (2),A,0.6,0.0,0.6,SOLO EN DETALLADO
2025-11-06|CUCULI|XRD100ST-001 (2)|B,2025-11-06,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-07|CUCULI|XRD100ST-001 (2)|A,2025-11-07,CUCULI,XRD100ST-001 (2),A,5.800000000000001,0.0,5.8,SOLO EN DETALLADO
2025-11-07|CUCULI|XRD100ST-001 (2)|B,2025-11-07,CUCULI,XRD100ST-001 (2),B,4.799999999999999,0.0,4.8,SOLO EN DETALLADO
2025-11-08|CUCULI|XRD100ST-001 (2)|A,2025-11-08,CUCULI,XRD100ST-001 (2),A,6.100000000000001,0.0,6.1,SOLO EN DETALLADO
2025-11-08|CUCULI|XRD100ST-001 (2)|B,2025-11-08,CUCULI,XRD100ST-001 (2),B,2.5,0.0,2.5,SOLO EN DETALLADO
2025-11-09|CUCULI|XRD100ST-001 (2)|A,2025-11-09,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-09|CUCULI|XRD100ST-001 (2)|B,2025-11-09,CUCULI,XRD100ST-001 (2),B,0.5999999999999979,0.0,0.6,SOLO EN DETALLADO
2025-11-10|CUCULI|XRD100ST-001 (2)|A,2025-11-10,CUCULI,XRD100ST-001 (2),A,10.3,0.0,10.3,SOLO EN DETALLADO
2025-11-10|CUCULI|XRD100ST-001 (2)|B,2025-11-10,CUCULI,XRD100ST-001 (2),B,12.400000000000002,0.0,12.4,SOLO EN DETALLADO
2025-11-11|CUCULI|XRD100ST-001 (2)|A,2025-11-11,CUCULI,XRD100ST-001 (2),A,19.0,0.0,19.0,SOLO EN DETALLADO
2025-11-11|CUCULI|XRD100ST-001 (2)|B,2025-11-11,CUCULI,XRD100ST-001 (2),B,17.699999999999996,0.0,17.7,SOLO EN DETALLADO
2025-11-12|CUCULI|XRD100ST-001 (2)|A,2025-11-12,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-12|CUCULI|XRD100ST-001 (2)|B,2025-11-12,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-13|CUCULI|XRD100ST-001 (2)|A,2025-11-13,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-13|CUCULI|XRD100ST-001 (2)|B,2025-11-13,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-14|CUCULI|XRD100ST-001 (2)|A,2025-11-14,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-14|CUCULI|XRD100ST-001 (2)|B,2025-11-14,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-15|CUCULI|XRD100ST-001 (2)|A,2025-11-15,CUCULI,XRD100ST-001 (2),A,6.6,0.0,6.6,SOLO EN DETALLADO
2025-11-15|CUCULI|XRD100ST-001 (2)|B,2025-11-15,CUCULI,XRD100ST-001 (2),B,8.85,0.0,8.85,SOLO EN DETALLADO
2025-11-16|CUCULI|XRD100ST-001 (2)|A,2025-11-16,CUCULI,XRD100ST-001 (2),A,3.650000000000002,0.0,3.65,SOLO EN DETALLADO
2025-11-16|CUCULI|XRD100ST-001 (2)|B,2025-11-16,CUCULI,XRD100ST-001 (2),B,18.75,0.0,18.75,SOLO EN DETALLADO
2025-11-17|CUCULI|XRD100ST-001 (2)|A,2025-11-17,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-17|CUCULI|XRD100ST-001 (2)|B,2025-11-17,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-18|CUCULI|XRD100ST-001 (2)|A,2025-11-18,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-18|CUCULI|XRD100ST-001 (2)|B,2025-11-18,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-19|CUCULI|XRD100ST-001 (2)|A,2025-11-19,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-19|CUCULI|XRD100ST-001 (2)|B,2025-11-19,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-20|CUCULI|XRD100ST-001 (2)|A,2025-11-20,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-20|CUCULI|XRD100ST-001 (2)|B,2025-11-20,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-21|CUCULI|XRD100ST-001 (2)|A,2025-11-21,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-21|CUCULI|XRD100ST-001 (2)|B,2025-11-21,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-22|CUCULI|XRD100ST-001 (2)|A,2025-11-22,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-22|CUCULI|XRD100ST-001 (2)|B,2025-11-22,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-23|CUCULI|XRD100ST-001 (2)|A,2025-11-23,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-23|CUCULI|XRD100ST-001 (2)|B,2025-11-23,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-24|CUCULI|XRD100ST-001 (2)|A,2025-11-24,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-24|CUCULI|XRD100ST-001 (2)|B,2025-11-24,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2025-11-25|CUCULI|XRD100ST-001 (2)|A,2025-11-25,CUCULI,XRD100ST-001 (2),A,0.0,0.0,0.0,COINCIDE OK
2025-11-25|CUCULI|XRD100ST-001 (2)|B,2025-11-25,CUCULI,XRD100ST-001 (2),B,0.0,0.0,0.0,COINCIDE OK
2026-01-26|ANDAYCHAGUA|DE710ST-001|A,2026-01-26,ANDAYCHAGUA,DE710ST-001,A,0.0,0.0,0.0,COINCIDE OK
2026-01-26|ANDAYCHAGUA|DE710ST-001|B,2026-01-26,ANDAYCHAGUA,DE710ST-001,B,0.0,0.0,0.0,COINCIDE OK
2026-01-27|ANDAYCHAGUA|DE710ST-001|A,2026-01-27,ANDAYCHAGUA,DE710ST-001,A,0.0,0.0,0.0,COINCIDE OK
2026-01-27|ANDAYCHAGUA|DE710ST-001|B,2026-01-27,ANDAYCHAGUA,DE710ST-001,B,0.0,0.0,0.0,COINCIDE OK
2026-01-28|ANDAYCHAGUA|DE710ST-001|A,2026-01-28,ANDAYCHAGUA,DE710ST-001,A,0.0,0.0,0.0,COINCIDE OK
2026-01-28|ANDAYCHAGUA|DE710ST-001|B,2026-01-28,ANDAYCHAGUA,DE710ST-001,B,0.0,0.0,0.0,COINCIDE OK
2026-01-29|ANDAYCHAGUA|DE710ST-001|A,2026-01-29,ANDAYCHAGUA,DE710ST-001,A,0.0,0.0,0.0,COINCIDE OK
2026-01-29|ANDAYCHAGUA|DE710ST-001|B,2026-01-29,ANDAYCHAGUA,DE710ST-001,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|AMERICANA|LM110U-001|A,2026-06-26,AMERICANA,LM110U-001,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|AMERICANA|XRD50U-002|A,2026-06-26,AMERICANA,XRD50U-002,A,35.0,35.0,0.0,COINCIDE OK
2026-06-26|AMERICANA|XRD50U-002|B,2026-06-26,AMERICANA,XRD50U-002,B,3.0,3.0,0.0,COINCIDE OK
2026-06-26|AMERICANA|XRD50USS-001|A,2026-06-26,AMERICANA,XRD50USS-001,A,35.0,35.0,0.0,COINCIDE OK
2026-06-26|AMERICANA|XRD50USS-001|B,2026-06-26,AMERICANA,XRD50USS-001,B,34.99999999999999,35.0,-0.0,COINCIDE OK
2026-06-26|ANDAYCHAGUA|LF90D ST-002|A,2026-06-26,ANDAYCHAGUA,LF90D ST-002,A,18.0,18.0,0.0,COINCIDE OK
2026-06-26|ANDAYCHAGUA|LF90D ST-002|B,2026-06-26,ANDAYCHAGUA,LF90D ST-002,B,21.0,21.0,0.0,COINCIDE OK
2026-06-26|ANDAYCHAGUA|XRD150U-001|A,2026-06-26,ANDAYCHAGUA,XRD150U-001,A,5.049999999999983,5.05,-0.0,COINCIDE OK
2026-06-26|ANDAYCHAGUA|XRD150U-001|B,2026-06-26,ANDAYCHAGUA,XRD150U-001,B,10.400000000000006,10.4,0.0,COINCIDE OK
2026-06-26|ANDAYCHAGUA|XRD80USS-010|A,2026-06-26,ANDAYCHAGUA,XRD80USS-010,A,13.800000000000004,13.8,0.0,COINCIDE OK
2026-06-26|ANDAYCHAGUA|XRD80USS-010|B,2026-06-26,ANDAYCHAGUA,XRD80USS-010,B,3.299999999999997,3.3,-0.0,COINCIDE OK
2026-06-26|CATALINA HUANCA|XRD100U-001|A,2026-06-26,CATALINA HUANCA,XRD100U-001,A,5.899999999999999,5.9,-0.0,COINCIDE OK
2026-06-26|CATALINA HUANCA|XRD100U-001|B,2026-06-26,CATALINA HUANCA,XRD100U-001,B,23.7,23.7,0.0,COINCIDE OK
2026-06-26|CATALINA HUANCA|XRD125UFDR-001|A,2026-06-26,CATALINA HUANCA,XRD125UFDR-001,A,2.5,2.5,0.0,COINCIDE OK
2026-06-26|CATALINA HUANCA|XRD125UFDR-001|B,2026-06-26,CATALINA HUANCA,XRD125UFDR-001,B,9.5,9.5,0.0,COINCIDE OK
2026-06-26|CATALINA HUANCA|XRD50U-003|A,2026-06-26,CATALINA HUANCA,XRD50U-003,A,25.599999999999994,25.6,-0.0,COINCIDE OK
2026-06-26|CATALINA HUANCA|XRD50U-003|B,2026-06-26,CATALINA HUANCA,XRD50U-003,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|CATALINA HUANCA|XRD50USS-004|A,2026-06-26,CATALINA HUANCA,XRD50USS-004,A,14.1,14.1,0.0,COINCIDE OK
2026-06-26|CATALINA HUANCA|XRD50USS-004|B,2026-06-26,CATALINA HUANCA,XRD50USS-004,B,2.8999999999999986,2.9,-0.0,COINCIDE OK
2026-06-26|CATALINA HUANCA|XRD90U-005|A,2026-06-26,CATALINA HUANCA,XRD90U-005,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|CATALINA HUANCA|XRD90U-005|B,2026-06-26,CATALINA HUANCA,XRD90U-005,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|CERRO|XRD150U-002|A,2026-06-26,CERRO,XRD150U-002,A,13.0,13.0,0.0,COINCIDE OK
2026-06-26|CERRO|XRD150U-002|B,2026-06-26,CERRO,XRD150U-002,B,23.60000000000001,23.6,0.0,COINCIDE OK
2026-06-26|CHUNGAR|LM110U-001|A,2026-06-26,CHUNGAR,LM110U-001,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|CHUNGAR|LM110U-001|B,2026-06-26,CHUNGAR,LM110U-001,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|CHUNGAR|LM90U-001|A,2026-06-26,CHUNGAR,LM90U-001,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|CHUNGAR|LM90U-001|B,2026-06-26,CHUNGAR,LM90U-001,B,8.6,8.6,0.0,COINCIDE OK
2026-06-26|CHUNGAR|XRD120U-001|A,2026-06-26,CHUNGAR,XRD120U-001,A,9.100000000000025,9.1,0.0,COINCIDE OK
2026-06-26|CHUNGAR|XRD120U-001|B,2026-06-26,CHUNGAR,XRD120U-001,B,2.7999999999999545,2.8,-0.0,COINCIDE OK
2026-06-26|CHUNGAR|XRD90U-021|A,2026-06-26,CHUNGAR,XRD90U-021,A,20.599999999999994,20.6,-0.0,COINCIDE OK
2026-06-26|CHUNGAR|XRD90U-021|B,2026-06-26,CHUNGAR,XRD90U-021,B,14.200000000000005,14.2,0.0,COINCIDE OK
2026-06-26|CHUNGAR|XRD90USS-003|A,2026-06-26,CHUNGAR,XRD90USS-003,A,18.0,18.0,0.0,COINCIDE OK
2026-06-26|CHUNGAR|XRD90USS-003|B,2026-06-26,CHUNGAR,XRD90USS-003,B,19.0,19.0,0.0,COINCIDE OK
2026-06-26|COBRIZA|XDR100ST-001|A,2026-06-26,COBRIZA,XDR100ST-001,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|COBRIZA|XLM75UFDR-003|A,2026-06-26,COBRIZA,XLM75UFDR-003,A,31.200000000000003,31.2,0.0,COINCIDE OK
2026-06-26|COBRIZA|XLM75UFDR-003|B,2026-06-26,COBRIZA,XLM75UFDR-003,B,28.60000000000001,28.6,0.0,COINCIDE OK
2026-06-26|COBRIZA|XRD125UFDR-002|A,2026-06-26,COBRIZA,XRD125UFDR-002,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|COBRIZA|XRD125UFDR-002|B,2026-06-26,COBRIZA,XRD125UFDR-002,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|COBRIZA|XRD150U-008|A,2026-06-26,COBRIZA,XRD150U-008,A,6.0,6.0,0.0,COINCIDE OK
2026-06-26|COBRIZA|XRD150U-008|B,2026-06-26,COBRIZA,XRD150U-008,B,2.300000000000012,2.3,0.0,COINCIDE OK
2026-06-26|COBRIZA|XRD50UFDR-001|A,2026-06-26,COBRIZA,XRD50UFDR-001,A,9.799999999999995,9.8,-0.0,COINCIDE OK
2026-06-26|COBRIZA|XRD50UFDR-001|B,2026-06-26,COBRIZA,XRD50UFDR-001,B,20.8,20.8,0.0,COINCIDE OK
2026-06-26|COBRIZA|XRD50USS-002|A,2026-06-26,COBRIZA,XRD50USS-002,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|COBRIZA|XRD50USS-002|B,2026-06-26,COBRIZA,XRD50USS-002,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|COBRIZA|XRD80USS-006|A,2026-06-26,COBRIZA,XRD80USS-006,A,24.0,24.0,0.0,COINCIDE OK
2026-06-26|COBRIZA|XRD80USS-006|B,2026-06-26,COBRIZA,XRD80USS-006,B,10.400000000000006,10.4,0.0,COINCIDE OK
2026-06-26|COBRIZA|XRD90U-019|A,2026-06-26,COBRIZA,XRD90U-019,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|COBRIZA|XRD90U-019|B,2026-06-26,COBRIZA,XRD90U-019,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|COLQUISIRI|XRD80USS-012|A,2026-06-26,COLQUISIRI,XRD80USS-012,A,16.0,16.0,0.0,COINCIDE OK
2026-06-26|COLQUISIRI|XRD80USS-012|B,2026-06-26,COLQUISIRI,XRD80USS-012,B,15.0,15.0,0.0,COINCIDE OK
2026-06-26|CONDESTABLE|XLM75UFDR-002|A,2026-06-26,CONDESTABLE,XLM75UFDR-002,A,9.600000000000009,9.6,0.0,COINCIDE OK
2026-06-26|CONDESTABLE|XLM75UFDR-002|B,2026-06-26,CONDESTABLE,XLM75UFDR-002,B,18.39999999999999,18.4,-0.0,COINCIDE OK
2026-06-26|CONDESTABLE|XLM75UFDR-004|A,2026-06-26,CONDESTABLE,XLM75UFDR-004,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|CONDESTABLE|XLM75UFDR-004|B,2026-06-26,CONDESTABLE,XLM75UFDR-004,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|CONDESTABLE|XRD150USS-003|A,2026-06-26,CONDESTABLE,XRD150USS-003,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|CONDESTABLE|XRD150USS-003|B,2026-06-26,CONDESTABLE,XRD150USS-003,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|CONDESTABLE|XRD80ITH-001|A,2026-06-26,CONDESTABLE,XRD80ITH-001,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|CONDESTABLE|XRD80ITH-001|B,2026-06-26,CONDESTABLE,XRD80ITH-001,B,21.0,21.0,0.0,COINCIDE OK
2026-06-26|CUCULII|XRD100ST-001|A,2026-06-26,CUCULI,XRD100ST-001,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|CUCULII|XRD100ST-001|B,2026-06-26,CUCULI,XRD100ST-001,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|CUCULI|XRD100ST-001|A,2026-06-26,CUCULI,XRD100ST-001,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|CUCULI|XRD100ST-001|B,2026-06-26,CUCULI,XRD100ST-001,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|INMACULADA|XLM75UFDR-001|A,2026-06-26,INMACULADA,XLM75UFDR-001,A,12.0,12.0,0.0,COINCIDE OK
2026-06-26|INMACULADA|XLM75UFDR-001|B,2026-06-26,INMACULADA,XLM75UFDR-001,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|INMACULADA|XRD150U-003|A,2026-06-26,INMACULADA,XRD150U-003,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|INMACULADA|XRD150U-003|B,2026-06-26,INMACULADA,XRD150U-003,B,7.5,7.5,0.0,COINCIDE OK
2026-06-26|INMACULADA|XRD250U-001|A,2026-06-26,INMACULADA,XRD250U-001,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|INMACULADA|XRD250U-001|B,2026-06-26,INMACULADA,XRD250U-001,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|INMACULADA|XRD80USS-008|A,2026-06-26,INMACULADA,XRD80USS-008,A,16.5,16.5,0.0,COINCIDE OK
2026-06-26|INMACULADA|XRD80USS-008|B,2026-06-26,INMACULADA,XRD80USS-008,B,22.5,22.5,0.0,COINCIDE OK
2026-06-26|INMACULADA|XRD90U-012|A,2026-06-26,INMACULADA,XRD90U-012,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|INMACULADA|XRD90U-012|B,2026-06-26,INMACULADA,XRD90U-012,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|INMACULADA|XRD90U-016|A,2026-06-26,INMACULADA,XRD90U-016,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|INMACULADA|XRD90U-016|B,2026-06-26,INMACULADA,XRD90U-016,B,12.0,12.0,0.0,COINCIDE OK
2026-06-26|LA ESTRELLA|XRD150U-004|A,2026-06-26,LA ESTRELLA,XRD150U-004,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|LA ESTRELLA|XRD150U-004|B,2026-06-26,LA ESTRELLA,XRD150U-004,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|LA ESTRELLA|XRD150U-006|A,2026-06-26,LA ESTRELLA,XRD150U-006,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|LA ESTRELLA|XRD150U-006|B,2026-06-26,LA ESTRELLA,XRD150U-006,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|MOROCOCHA|XRD150USS-002|A,2026-06-26,MOROCOCHA,XRD150USS-002,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|MOROCOCHA|XRD150USS-002|B,2026-06-26,MOROCOCHA,XRD150USS-002,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|MOROCOCHA|XRD80USS-011|A,2026-06-26,MOROCOCHA,XRD80USS-011,A,62.800000000000004,30.0,32.8,REPARTICION DE TURNO (DIA/NOCHE)
2026-06-26|MOROCOCHA|XRD80USS-011|B,2026-06-26,MOROCOCHA,XRD80USS-011,B,0.0,32.8,-32.8,SOLO EN CONTROL INTERNO
2026-06-26|MOROCOCHA|XRD90USS-005|A,2026-06-26,MOROCOCHA,XRD90USS-005,A,1.25,1.25,0.0,COINCIDE OK
2026-06-26|MOROCOCHA|XRD90USS-005|B,2026-06-26,MOROCOCHA,XRD90USS-005,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|RAURA|XRD150U-005|A,2026-06-26,RAURA,XRD150U-005,A,22.28,21.88,0.4,REPARTICION DE TURNO (DIA/NOCHE)
2026-06-26|RAURA|XRD150U-005|B,2026-06-26,RAURA,XRD150U-005,B,0.0,0.4,-0.4,SOLO EN CONTROL INTERNO
2026-06-26|RAURA|XRD150UBT-001|A,2026-06-26,RAURA,XRD150UBT-001,A,38.45999999999998,21.03,17.43,REPARTICION DE TURNO (DIA/NOCHE)
2026-06-26|RAURA|XRD150UBT-001|B,2026-06-26,RAURA,XRD150UBT-001,B,0.0,17.43,-17.43,SOLO EN CONTROL INTERNO
2026-06-26|RAURA|XRD90USS-001|A,2026-06-26,RAURA,XRD90USS-001,A,41.34000000000001,19.19,22.15,REPARTICION DE TURNO (DIA/NOCHE)
2026-06-26|RAURA|XRD90USS-001|B,2026-06-26,RAURA,XRD90USS-001,B,0.0,22.15,-22.15,SOLO EN CONTROL INTERNO
2026-06-26|RAURA|XRD90USS-004|A,2026-06-26,RAURA,XRD90USS-004,A,28.96,28.96,0.0,COINCIDE OK
2026-06-26|RAURA|XRD90USS-004|B,2026-06-26,RAURA,XRD90USS-004,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|SAN CRISTOBAL|DE710ST-001|A,2026-06-26,SAN CRISTOBAL,DE710ST-001,A,9.299999999999985,9.3,-0.0,COINCIDE OK
2026-06-26|SAN CRISTOBAL|DE710ST-001|B,2026-06-26,SAN CRISTOBAL,DE710ST-001,B,16.0,16.0,0.0,COINCIDE OK
2026-06-26|SAN CRISTOBAL|XRD90U-004|A,2026-06-26,SAN CRISTOBAL,XRD90U-004,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|SAN CRISTOBAL|XRD90U-004|B,2026-06-26,SAN CRISTOBAL,XRD90U-004,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|SAN CRISTOBAL|XRD90U-010|A,2026-06-26,SAN CRISTOBAL,XRD90U-010,A,0.0,0.0,0.0,COINCIDE OK
2026-06-26|SAN CRISTOBAL|XRD90U-010|B,2026-06-26,SAN CRISTOBAL,XRD90U-010,B,7.950000000000045,7.95,0.0,COINCIDE OK
2026-06-26|SAN CRISTOBAL|XRD90U-023|A,2026-06-26,SAN CRISTOBAL,XRD90U-023,A,3.550000000000012,3.55,0.0,COINCIDE OK
2026-06-26|SAN CRISTOBAL|XRD90U-023|B,2026-06-26,SAN CRISTOBAL,XRD90U-023,B,0.0,0.0,0.0,COINCIDE OK
2026-06-26|TICLIO|XRD150U-007|A,2026-06-26,TICLIO,XRD150U-007,A,23.200000000000003,23.2,0.0,COINCIDE OK
2026-06-26|TICLIO|XRD150U-007|B,2026-06-26,TICLIO,XRD150U-007,B,30.599999999999994,30.6,-0.0,COINCIDE OK
2026-06-26|YAULIYACU|XDR50USS-00T|A,2026-06-26,YAULIYACU,XDR50USS-00T,A,35.4,35.4,0.0,COINCIDE OK
2026-06-26|YAULIYACU|XDR50USS-00T|B,2026-06-26,YAULIYACU,XDR50USS-00T,B,30.450000000000003,30.45,0.0,COINCIDE OK
